"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","404","323978","0.0-5.0-1.199","","204","","","img/green_ww/choose11.jpg","1","26","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","405","324631","0.0-5.0-2.199","","","","","","","26","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":55},{""stimulus"":""img/green_lw/2.jpg"",""time"":109},{""stimulus"":""img/green_lw/3.jpg"",""time"":164},{""stimulus"":""img/green_lw/4.jpg"",""time"":218},{""stimulus"":""img/green_lw/5.jpg"",""time"":272},{""stimulus"":""img/green_lw/6.jpg"",""time"":326},{""stimulus"":""img/green_lw/7.jpg"",""time"":380},{""stimulus"":""img/green_lw/8.jpg"",""time"":435},{""stimulus"":""img/green_lw/9.jpg"",""time"":490},{""stimulus"":""img/green_lw/10.jpg"",""time"":546},{""stimulus"":""img/green_lw/11.jpg"",""time"":599}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","406","325655","0.0-5.0-1.200","","1022","","","img/green_lw/choose11.jpg","1","25","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","407","326300","0.0-5.0-2.200","","","","","","","25","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":52},{""stimulus"":""img/green_ww/2.jpg"",""time"":104},{""stimulus"":""img/green_ww/3.jpg"",""time"":157},{""stimulus"":""img/green_ww/4.jpg"",""time"":211},{""stimulus"":""img/green_ww/5.jpg"",""time"":266},{""stimulus"":""img/green_ww/6.jpg"",""time"":321},{""stimulus"":""img/green_ww/7.jpg"",""time"":375},{""stimulus"":""img/green_ww/8.jpg"",""time"":429},{""stimulus"":""img/green_ww/9.jpg"",""time"":483},{""stimulus"":""img/green_ww/10.jpg"",""time"":536},{""stimulus"":""img/green_ww/11.jpg"",""time"":591}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","408","328463","0.0-5.0-1.201","","2162","","","img/green_ww/choose11.jpg","1","24","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","409","329116","0.0-5.0-2.201","","","","","","","24","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":57},{""stimulus"":""img/green_lw/2.jpg"",""time"":112},{""stimulus"":""img/green_lw/3.jpg"",""time"":164},{""stimulus"":""img/green_lw/4.jpg"",""time"":217},{""stimulus"":""img/green_lw/5.jpg"",""time"":272},{""stimulus"":""img/green_lw/6.jpg"",""time"":327},{""stimulus"":""img/green_lw/7.jpg"",""time"":381},{""stimulus"":""img/green_lw/8.jpg"",""time"":433},{""stimulus"":""img/green_lw/9.jpg"",""time"":488},{""stimulus"":""img/green_lw/10.jpg"",""time"":542},{""stimulus"":""img/green_lw/11.jpg"",""time"":598}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","410","333036","0.0-5.0-1.202","","3918","","","img/green_lw/choose11.jpg","1","23","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","411","333679","0.0-5.0-2.202","","","","","","","23","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":56},{""stimulus"":""img/green_ww/2.jpg"",""time"":107},{""stimulus"":""img/green_ww/3.jpg"",""time"":162},{""stimulus"":""img/green_ww/4.jpg"",""time"":212},{""stimulus"":""img/green_ww/5.jpg"",""time"":264},{""stimulus"":""img/green_ww/6.jpg"",""time"":318},{""stimulus"":""img/green_ww/7.jpg"",""time"":373},{""stimulus"":""img/green_ww/8.jpg"",""time"":426},{""stimulus"":""img/green_ww/9.jpg"",""time"":480},{""stimulus"":""img/green_ww/10.jpg"",""time"":535},{""stimulus"":""img/green_ww/11.jpg"",""time"":589}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","412","333972","0.0-5.0-1.203","","290","","","img/green_ww/choose11.jpg","1","22","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","413","334624","0.0-5.0-2.203","","","","","","","22","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":55},{""stimulus"":""img/green_lw/2.jpg"",""time"":111},{""stimulus"":""img/green_lw/3.jpg"",""time"":165},{""stimulus"":""img/green_lw/4.jpg"",""time"":219},{""stimulus"":""img/green_lw/5.jpg"",""time"":275},{""stimulus"":""img/green_lw/6.jpg"",""time"":330},{""stimulus"":""img/green_lw/7.jpg"",""time"":384},{""stimulus"":""img/green_lw/8.jpg"",""time"":438},{""stimulus"":""img/green_lw/9.jpg"",""time"":492},{""stimulus"":""img/green_lw/10.jpg"",""time"":544},{""stimulus"":""img/green_lw/11.jpg"",""time"":599}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","414","335269","0.0-5.0-1.204","","643","","","img/green_lw/choose11.jpg","1","21","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","415","335911","0.0-5.0-2.204","","","","","","","21","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":53},{""stimulus"":""img/green_lw/2.jpg"",""time"":108},{""stimulus"":""img/green_lw/3.jpg"",""time"":159},{""stimulus"":""img/green_lw/4.jpg"",""time"":211},{""stimulus"":""img/green_lw/5.jpg"",""time"":265},{""stimulus"":""img/green_lw/6.jpg"",""time"":319},{""stimulus"":""img/green_lw/7.jpg"",""time"":373},{""stimulus"":""img/green_lw/8.jpg"",""time"":426},{""stimulus"":""img/green_lw/9.jpg"",""time"":481},{""stimulus"":""img/green_lw/10.jpg"",""time"":536},{""stimulus"":""img/green_lw/11.jpg"",""time"":589}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","416","336294","0.0-5.0-1.205","","380","","","img/green_lw/choose11.jpg","1","20","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","417","336943","0.0-5.0-2.205","","","","","","","20","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":55},{""stimulus"":""img/green_lw/2.jpg"",""time"":109},{""stimulus"":""img/green_lw/3.jpg"",""time"":164},{""stimulus"":""img/green_lw/4.jpg"",""time"":218},{""stimulus"":""img/green_lw/5.jpg"",""time"":272},{""stimulus"":""img/green_lw/6.jpg"",""time"":323},{""stimulus"":""img/green_lw/7.jpg"",""time"":379},{""stimulus"":""img/green_lw/8.jpg"",""time"":432},{""stimulus"":""img/green_lw/9.jpg"",""time"":486},{""stimulus"":""img/green_lw/10.jpg"",""time"":540},{""stimulus"":""img/green_lw/11.jpg"",""time"":594}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","418","339425","0.0-5.0-1.206","","2482","","","img/green_lw/choose11.jpg","1","19","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","419","340068","0.0-5.0-2.206","","","","","","","19","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":53},{""stimulus"":""img/green_lw/2.jpg"",""time"":108},{""stimulus"":""img/green_lw/3.jpg"",""time"":164},{""stimulus"":""img/green_lw/4.jpg"",""time"":216},{""stimulus"":""img/green_lw/5.jpg"",""time"":270},{""stimulus"":""img/green_lw/6.jpg"",""time"":323},{""stimulus"":""img/green_lw/7.jpg"",""time"":378},{""stimulus"":""img/green_lw/8.jpg"",""time"":432},{""stimulus"":""img/green_lw/9.jpg"",""time"":486},{""stimulus"":""img/green_lw/10.jpg"",""time"":537},{""stimulus"":""img/green_lw/11.jpg"",""time"":587}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","420","340249","0.0-5.0-1.207","","179","","","img/green_lw/choose11.jpg","1","18","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","421","340903","0.0-5.0-2.207","","","","","","","18","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":57},{""stimulus"":""img/green_ww/2.jpg"",""time"":111},{""stimulus"":""img/green_ww/3.jpg"",""time"":164},{""stimulus"":""img/green_ww/4.jpg"",""time"":219},{""stimulus"":""img/green_ww/5.jpg"",""time"":274},{""stimulus"":""img/green_ww/6.jpg"",""time"":329},{""stimulus"":""img/green_ww/7.jpg"",""time"":382},{""stimulus"":""img/green_ww/8.jpg"",""time"":436},{""stimulus"":""img/green_ww/9.jpg"",""time"":491},{""stimulus"":""img/green_ww/10.jpg"",""time"":546},{""stimulus"":""img/green_ww/11.jpg"",""time"":601}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","422","341662","0.0-5.0-1.208","","757","","","img/green_ww/choose11.jpg","1","17","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","423","342311","0.0-5.0-2.208","","","","","","","17","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":57},{""stimulus"":""img/green_ww/2.jpg"",""time"":112},{""stimulus"":""img/green_ww/3.jpg"",""time"":163},{""stimulus"":""img/green_ww/4.jpg"",""time"":217},{""stimulus"":""img/green_ww/5.jpg"",""time"":271},{""stimulus"":""img/green_ww/6.jpg"",""time"":323},{""stimulus"":""img/green_ww/7.jpg"",""time"":378},{""stimulus"":""img/green_ww/8.jpg"",""time"":433},{""stimulus"":""img/green_ww/9.jpg"",""time"":486},{""stimulus"":""img/green_ww/10.jpg"",""time"":542},{""stimulus"":""img/green_ww/11.jpg"",""time"":595}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","424","342631","0.0-5.0-1.209","","319","","","img/green_ww/choose11.jpg","1","16","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","425","343278","0.0-5.0-2.209","","","","","","","16","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":54},{""stimulus"":""img/green_ww/2.jpg"",""time"":109},{""stimulus"":""img/green_ww/3.jpg"",""time"":164},{""stimulus"":""img/green_ww/4.jpg"",""time"":218},{""stimulus"":""img/green_ww/5.jpg"",""time"":274},{""stimulus"":""img/green_ww/6.jpg"",""time"":327},{""stimulus"":""img/green_ww/7.jpg"",""time"":380},{""stimulus"":""img/green_ww/8.jpg"",""time"":433},{""stimulus"":""img/green_ww/9.jpg"",""time"":484},{""stimulus"":""img/green_ww/10.jpg"",""time"":538},{""stimulus"":""img/green_ww/11.jpg"",""time"":593}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","426","347200","0.0-5.0-1.210","","3920","","","img/green_ww/choose11.jpg","1","15","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","427","347847","0.0-5.0-2.210","","","","","","","15","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":55},{""stimulus"":""img/green_lw/2.jpg"",""time"":107},{""stimulus"":""img/green_lw/3.jpg"",""time"":163},{""stimulus"":""img/green_lw/4.jpg"",""time"":218},{""stimulus"":""img/green_lw/5.jpg"",""time"":269},{""stimulus"":""img/green_lw/6.jpg"",""time"":323},{""stimulus"":""img/green_lw/7.jpg"",""time"":376},{""stimulus"":""img/green_lw/8.jpg"",""time"":431},{""stimulus"":""img/green_lw/9.jpg"",""time"":485},{""stimulus"":""img/green_lw/10.jpg"",""time"":539},{""stimulus"":""img/green_lw/11.jpg"",""time"":593}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","428","349147","0.0-5.0-1.211","","1298","","","img/green_lw/choose11.jpg","1","14","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","429","349799","0.0-5.0-2.211","","","","","","","14","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":54},{""stimulus"":""img/green_lw/2.jpg"",""time"":110},{""stimulus"":""img/green_lw/3.jpg"",""time"":164},{""stimulus"":""img/green_lw/4.jpg"",""time"":218},{""stimulus"":""img/green_lw/5.jpg"",""time"":272},{""stimulus"":""img/green_lw/6.jpg"",""time"":326},{""stimulus"":""img/green_lw/7.jpg"",""time"":380},{""stimulus"":""img/green_lw/8.jpg"",""time"":434},{""stimulus"":""img/green_lw/9.jpg"",""time"":488},{""stimulus"":""img/green_lw/10.jpg"",""time"":544},{""stimulus"":""img/green_lw/11.jpg"",""time"":596}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","430","350077","0.0-5.0-1.212","","276","","","img/green_lw/choose11.jpg","1","13","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","431","350727","0.0-5.0-2.212","","","","","","","13","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":56},{""stimulus"":""img/green_ww/2.jpg"",""time"":107},{""stimulus"":""img/green_ww/3.jpg"",""time"":162},{""stimulus"":""img/green_ww/4.jpg"",""time"":218},{""stimulus"":""img/green_ww/5.jpg"",""time"":272},{""stimulus"":""img/green_ww/6.jpg"",""time"":327},{""stimulus"":""img/green_ww/7.jpg"",""time"":378},{""stimulus"":""img/green_ww/8.jpg"",""time"":432},{""stimulus"":""img/green_ww/9.jpg"",""time"":487},{""stimulus"":""img/green_ww/10.jpg"",""time"":542},{""stimulus"":""img/green_ww/11.jpg"",""time"":595}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","432","351416","0.0-5.0-1.213","","687","","","img/green_ww/choose11.jpg","1","12","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","433","352063","0.0-5.0-2.213","","","","","","","12","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":55},{""stimulus"":""img/green_ww/2.jpg"",""time"":109},{""stimulus"":""img/green_ww/3.jpg"",""time"":162},{""stimulus"":""img/green_ww/4.jpg"",""time"":216},{""stimulus"":""img/green_ww/5.jpg"",""time"":271},{""stimulus"":""img/green_ww/6.jpg"",""time"":326},{""stimulus"":""img/green_ww/7.jpg"",""time"":378},{""stimulus"":""img/green_ww/8.jpg"",""time"":430},{""stimulus"":""img/green_ww/9.jpg"",""time"":484},{""stimulus"":""img/green_ww/10.jpg"",""time"":538},{""stimulus"":""img/green_ww/11.jpg"",""time"":592}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","434","353199","0.0-5.0-1.214","","1132","","","img/green_ww/choose11.jpg","1","11","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","435","353833","0.0-5.0-2.214","","","","","","","11","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":52},{""stimulus"":""img/green_ww/2.jpg"",""time"":106},{""stimulus"":""img/green_ww/3.jpg"",""time"":160},{""stimulus"":""img/green_ww/4.jpg"",""time"":210},{""stimulus"":""img/green_ww/5.jpg"",""time"":265},{""stimulus"":""img/green_ww/6.jpg"",""time"":318},{""stimulus"":""img/green_ww/7.jpg"",""time"":374},{""stimulus"":""img/green_ww/8.jpg"",""time"":426},{""stimulus"":""img/green_ww/9.jpg"",""time"":479},{""stimulus"":""img/green_ww/10.jpg"",""time"":530},{""stimulus"":""img/green_ww/11.jpg"",""time"":583}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","436","354319","0.0-5.0-1.215","","483","","","img/green_ww/choose11.jpg","1","10","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","437","354961","0.0-5.0-2.215","","","","","","","10","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":56},{""stimulus"":""img/green_lw/2.jpg"",""time"":108},{""stimulus"":""img/green_lw/3.jpg"",""time"":159},{""stimulus"":""img/green_lw/4.jpg"",""time"":215},{""stimulus"":""img/green_lw/5.jpg"",""time"":267},{""stimulus"":""img/green_lw/6.jpg"",""time"":322},{""stimulus"":""img/green_lw/7.jpg"",""time"":375},{""stimulus"":""img/green_lw/8.jpg"",""time"":428},{""stimulus"":""img/green_lw/9.jpg"",""time"":482},{""stimulus"":""img/green_lw/10.jpg"",""time"":535},{""stimulus"":""img/green_lw/11.jpg"",""time"":589}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","438","355063","0.0-5.0-1.216","","99","","","img/green_lw/choose11.jpg","1","9","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","439","355716","0.0-5.0-2.216","","","","","","","9","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":56},{""stimulus"":""img/green_lw/2.jpg"",""time"":111},{""stimulus"":""img/green_lw/3.jpg"",""time"":165},{""stimulus"":""img/green_lw/4.jpg"",""time"":220},{""stimulus"":""img/green_lw/5.jpg"",""time"":276},{""stimulus"":""img/green_lw/6.jpg"",""time"":329},{""stimulus"":""img/green_lw/7.jpg"",""time"":384},{""stimulus"":""img/green_lw/8.jpg"",""time"":439},{""stimulus"":""img/green_lw/9.jpg"",""time"":493},{""stimulus"":""img/green_lw/10.jpg"",""time"":547},{""stimulus"":""img/green_lw/11.jpg"",""time"":599}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","440","359780","0.0-5.0-1.217","","4062","","","img/green_lw/choose11.jpg","1","8","green","0.5","0.5","0.5","w","",""
