"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses","numBlurs"
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","416","322330","0.0-5.0-1.206","","170","","img/green_wl/choose11.jpg","1","19","green","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","417","322941","0.0-5.0-2.206","","","","","","19","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":204},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":307},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":409},{""stimulus"":""img/green_wl/9.jpg"",""time"":460},{""stimulus"":""img/green_wl/10.jpg"",""time"":511},{""stimulus"":""img/green_wl/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","418","323247","0.0-5.0-1.207","","306","","img/green_wl/choose11.jpg","1","18","green","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","419","323858","0.0-5.0-2.207","","","","","","18","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":306},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":458},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","420","324146","0.0-5.0-1.208","","287","","img/green_ll/choose11.jpg","1","17","green","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","421","324757","0.0-5.0-2.208","","","","","","17","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":154},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":356},{""stimulus"":""img/green_wl/8.jpg"",""time"":406},{""stimulus"":""img/green_wl/9.jpg"",""time"":457},{""stimulus"":""img/green_wl/10.jpg"",""time"":508},{""stimulus"":""img/green_wl/11.jpg"",""time"":559}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","422","325024","0.0-5.0-1.209","","266","","img/green_wl/choose11.jpg","1","16","green","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","423","325638","0.0-5.0-2.209","","","","","","16","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":50},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":203},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":306},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":408},{""stimulus"":""img/green_ll/9.jpg"",""time"":460},{""stimulus"":""img/green_ll/10.jpg"",""time"":511},{""stimulus"":""img/green_ll/11.jpg"",""time"":562}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","424","325891","0.0-5.0-1.210","","253","","img/green_ll/choose11.jpg","1","15","green","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","425","326504","0.0-5.0-2.210","","","","","","15","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":204},{""stimulus"":""img/green_wl/5.jpg"",""time"":255},{""stimulus"":""img/green_wl/6.jpg"",""time"":307},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":408},{""stimulus"":""img/green_wl/9.jpg"",""time"":459},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","426","326649","0.0-5.0-1.211","","144","","img/green_wl/choose11.jpg","1","14","green","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","427","327261","0.0-5.0-2.211","","","","","","14","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":254},{""stimulus"":""img/green_ll/6.jpg"",""time"":305},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":458},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","428","327441","0.0-5.0-1.212","","179","","img/green_ll/choose11.jpg","1","13","green","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","429","328053","0.0-5.0-2.212","","","","","","13","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":154},{""stimulus"":""img/green_ll/4.jpg"",""time"":205},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":305},{""stimulus"":""img/green_ll/7.jpg"",""time"":356},{""stimulus"":""img/green_ll/8.jpg"",""time"":408},{""stimulus"":""img/green_ll/9.jpg"",""time"":458},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","430","328203","0.0-5.0-1.213","","149","","img/green_ll/choose11.jpg","1","12","green","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","431","328815","0.0-5.0-2.213","","","","","","12","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":254},{""stimulus"":""img/green_ll/6.jpg"",""time"":305},{""stimulus"":""img/green_ll/7.jpg"",""time"":356},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":459},{""stimulus"":""img/green_ll/10.jpg"",""time"":510},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","432","329234","0.0-5.0-1.214","","419","","img/green_ll/choose11.jpg","1","11","green","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","433","329845","0.0-5.0-2.214","","","","","","11","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":203},{""stimulus"":""img/green_wl/5.jpg"",""time"":254},{""stimulus"":""img/green_wl/6.jpg"",""time"":305},{""stimulus"":""img/green_wl/7.jpg"",""time"":356},{""stimulus"":""img/green_wl/8.jpg"",""time"":407},{""stimulus"":""img/green_wl/9.jpg"",""time"":457},{""stimulus"":""img/green_wl/10.jpg"",""time"":508},{""stimulus"":""img/green_wl/11.jpg"",""time"":559}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","434","330003","0.0-5.0-1.215","","157","","img/green_wl/choose11.jpg","1","10","green","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","435","330617","0.0-5.0-2.215","","","","","","10","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":50},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":204},{""stimulus"":""img/green_wl/5.jpg"",""time"":255},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":357},{""stimulus"":""img/green_wl/8.jpg"",""time"":408},{""stimulus"":""img/green_wl/9.jpg"",""time"":459},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":562}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","436","330797","0.0-5.0-1.216","","180","","img/green_wl/choose11.jpg","1","9","green","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","437","331409","0.0-5.0-2.216","","","","","","9","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":306},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":408},{""stimulus"":""img/green_ll/9.jpg"",""time"":459},{""stimulus"":""img/green_ll/10.jpg"",""time"":510},{""stimulus"":""img/green_ll/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","438","331642","0.0-5.0-1.217","","232","","img/green_ll/choose11.jpg","1","8","green","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","439","332255","0.0-5.0-2.217","","","","","","8","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":203},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":306},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":458},{""stimulus"":""img/green_ll/10.jpg"",""time"":510},{""stimulus"":""img/green_ll/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","440","332466","0.0-5.0-1.218","","211","","img/green_ll/choose11.jpg","1","7","green","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","441","333079","0.0-5.0-2.218","","","","","","7","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":204},{""stimulus"":""img/green_wl/5.jpg"",""time"":255},{""stimulus"":""img/green_wl/6.jpg"",""time"":307},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":409},{""stimulus"":""img/green_wl/9.jpg"",""time"":460},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","442","333412","0.0-5.0-1.219","","332","","img/green_wl/choose11.jpg","1","6","green","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","443","334022","0.0-5.0-2.219","","","","","","6","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":154},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":255},{""stimulus"":""img/green_wl/6.jpg"",""time"":305},{""stimulus"":""img/green_wl/7.jpg"",""time"":356},{""stimulus"":""img/green_wl/8.jpg"",""time"":407},{""stimulus"":""img/green_wl/9.jpg"",""time"":458},{""stimulus"":""img/green_wl/10.jpg"",""time"":509},{""stimulus"":""img/green_wl/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","444","336406","0.0-5.0-1.220","","2383","","img/green_wl/choose11.jpg","1","5","green","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","445","337017","0.0-5.0-2.220","","","","","","5","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":307},{""stimulus"":""img/green_wl/7.jpg"",""time"":357},{""stimulus"":""img/green_wl/8.jpg"",""time"":408},{""stimulus"":""img/green_wl/9.jpg"",""time"":459},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","446","337381","0.0-5.0-1.221","","363","","img/green_wl/choose11.jpg","1","4","green","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","447","337992","0.0-5.0-2.221","","","","","","4","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":203},{""stimulus"":""img/green_wl/5.jpg"",""time"":254},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":356},{""stimulus"":""img/green_wl/8.jpg"",""time"":406},{""stimulus"":""img/green_wl/9.jpg"",""time"":457},{""stimulus"":""img/green_wl/10.jpg"",""time"":508},{""stimulus"":""img/green_wl/11.jpg"",""time"":559}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","448","338092","0.0-5.0-1.222","","99","","img/green_wl/choose11.jpg","1","3","green","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","449","338703","0.0-5.0-2.222","","","","","","3","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":306},{""stimulus"":""img/green_ll/7.jpg"",""time"":356},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":458},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":559}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","450","338907","0.0-5.0-1.223","","204","","img/green_ll/choose11.jpg","1","2","green","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","451","339519","0.0-5.0-2.223","","","","","","2","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":50},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":203},{""stimulus"":""img/green_ll/5.jpg"",""time"":254},{""stimulus"":""img/green_ll/6.jpg"",""time"":305},{""stimulus"":""img/green_ll/7.jpg"",""time"":356},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":458},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","452","339616","0.0-5.0-1.224","","96","","img/green_ll/choose11.jpg","1","1","green","0.5","0.5","0.5","w","","",""
