"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"animation","386","449580","0.0-5.0-2.190","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","35","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":111},{""stimulus"":""img/green_wl/3.jpg"",""time"":157},{""stimulus"":""img/green_wl/4.jpg"",""time"":203},{""stimulus"":""img/green_wl/5.jpg"",""time"":265},{""stimulus"":""img/green_wl/6.jpg"",""time"":311},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":404},{""stimulus"":""img/green_wl/9.jpg"",""time"":466},{""stimulus"":""img/green_wl/10.jpg"",""time"":512},{""stimulus"":""img/green_wl/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","387","450015","0.0-5.0-1.191","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","434","","","","choice","","","img/green_wl/choose11.jpg","1","34","green","0.5","0.5","0.5","l","",""
"animation","388","450616","0.0-5.0-2.191","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","34","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":106},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":214},{""stimulus"":""img/green_ll/5.jpg"",""time"":261},{""stimulus"":""img/green_ll/6.jpg"",""time"":307},{""stimulus"":""img/green_ll/7.jpg"",""time"":353},{""stimulus"":""img/green_ll/8.jpg"",""time"":416},{""stimulus"":""img/green_ll/9.jpg"",""time"":462},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","389","450991","0.0-5.0-1.192","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","374","","","","choice","","","img/green_ll/choose11.jpg","1","33","green","0.5","0.5","0.5","l","",""
"animation","390","451592","0.0-5.0-2.192","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","33","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":165},{""stimulus"":""img/green_ll/4.jpg"",""time"":211},{""stimulus"":""img/green_ll/5.jpg"",""time"":258},{""stimulus"":""img/green_ll/6.jpg"",""time"":303},{""stimulus"":""img/green_ll/7.jpg"",""time"":365},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","391","452035","0.0-5.0-1.193","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","442","","","","choice","","","img/green_ll/choose11.jpg","1","32","green","0.5","0.5","0.5","l","",""
"animation","392","452638","0.0-5.0-2.193","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","32","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":110},{""stimulus"":""img/green_ll/3.jpg"",""time"":155},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":264},{""stimulus"":""img/green_ll/6.jpg"",""time"":310},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":403},{""stimulus"":""img/green_ll/9.jpg"",""time"":465},{""stimulus"":""img/green_ll/10.jpg"",""time"":511},{""stimulus"":""img/green_ll/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","393","453005","0.0-5.0-1.194","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","366","","","","choice","","","img/green_ll/choose11.jpg","2","31","red","0.5","0.5","0.5","w","",""
"animation","394","453611","0.0-5.0-2.194","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","31","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":112},{""stimulus"":""img/red_lw/3.jpg"",""time"":158},{""stimulus"":""img/red_lw/4.jpg"",""time"":205},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":313},{""stimulus"":""img/red_lw/7.jpg"",""time"":359},{""stimulus"":""img/red_lw/8.jpg"",""time"":405},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":514},{""stimulus"":""img/red_lw/11.jpg"",""time"":560}]","[]"
"image-keyboard-response","395","454029","0.0-5.0-1.195","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","417","","","","choice","","","img/red_lw/choose11.jpg","2","30","red","0.5","0.5","0.5","w","",""
"animation","396","454633","0.0-5.0-2.195","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","30","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":109},{""stimulus"":""img/red_lw/3.jpg"",""time"":156},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":264},{""stimulus"":""img/red_lw/6.jpg"",""time"":310},{""stimulus"":""img/red_lw/7.jpg"",""time"":357},{""stimulus"":""img/red_lw/8.jpg"",""time"":403},{""stimulus"":""img/red_lw/9.jpg"",""time"":465},{""stimulus"":""img/red_lw/10.jpg"",""time"":511},{""stimulus"":""img/red_lw/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","397","455015","0.0-5.0-1.196","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","381","","","","choice","","","img/red_lw/choose11.jpg","2","29","red","0.5","0.5","0.5","w","",""
"animation","398","455619","0.0-5.0-2.196","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","29","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":111},{""stimulus"":""img/red_lw/3.jpg"",""time"":157},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":266},{""stimulus"":""img/red_lw/6.jpg"",""time"":312},{""stimulus"":""img/red_lw/7.jpg"",""time"":358},{""stimulus"":""img/red_lw/8.jpg"",""time"":404},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":512},{""stimulus"":""img/red_lw/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","399","456021","0.0-5.0-1.197","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","401","","","","choice","","","img/red_lw/choose11.jpg","2","28","red","0.5","0.5","0.5","l","",""
"animation","400","456625","0.0-5.0-2.197","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","28","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":62},{""stimulus"":""img/red_ll/2.jpg"",""time"":109},{""stimulus"":""img/red_ll/3.jpg"",""time"":155},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":263},{""stimulus"":""img/red_ll/6.jpg"",""time"":310},{""stimulus"":""img/red_ll/7.jpg"",""time"":356},{""stimulus"":""img/red_ll/8.jpg"",""time"":403},{""stimulus"":""img/red_ll/9.jpg"",""time"":465},{""stimulus"":""img/red_ll/10.jpg"",""time"":511},{""stimulus"":""img/red_ll/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","401","456971","0.0-5.0-1.198","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","345","","","","choice","","","img/red_ll/choose11.jpg","2","27","red","0.5","0.5","0.5","w","",""
"animation","402","457585","0.0-5.0-2.198","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","27","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":165},{""stimulus"":""img/red_lw/4.jpg"",""time"":211},{""stimulus"":""img/red_lw/5.jpg"",""time"":257},{""stimulus"":""img/red_lw/6.jpg"",""time"":304},{""stimulus"":""img/red_lw/7.jpg"",""time"":366},{""stimulus"":""img/red_lw/8.jpg"",""time"":412},{""stimulus"":""img/red_lw/9.jpg"",""time"":459},{""stimulus"":""img/red_lw/10.jpg"",""time"":505},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","403","457919","0.0-5.0-1.199","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","334","","","","choice","","","img/red_lw/choose11.jpg","2","26","red","0.5","0.5","0.5","w","",""
"animation","404","458527","0.0-5.0-2.199","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","26","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":160},{""stimulus"":""img/red_lw/4.jpg"",""time"":206},{""stimulus"":""img/red_lw/5.jpg"",""time"":253},{""stimulus"":""img/red_lw/6.jpg"",""time"":315},{""stimulus"":""img/red_lw/7.jpg"",""time"":361},{""stimulus"":""img/red_lw/8.jpg"",""time"":407},{""stimulus"":""img/red_lw/9.jpg"",""time"":454},{""stimulus"":""img/red_lw/10.jpg"",""time"":515},{""stimulus"":""img/red_lw/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","405","458944","0.0-5.0-1.200","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","416","","","","choice","","","img/red_lw/choose11.jpg","2","25","red","0.5","0.5","0.5","l","",""
"animation","406","459544","0.0-5.0-2.200","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","25","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":214},{""stimulus"":""img/red_ll/5.jpg"",""time"":260},{""stimulus"":""img/red_ll/6.jpg"",""time"":306},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":415},{""stimulus"":""img/red_ll/9.jpg"",""time"":462},{""stimulus"":""img/red_ll/10.jpg"",""time"":508},{""stimulus"":""img/red_ll/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","407","459931","0.0-5.0-1.201","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","385","","","","choice","","","img/red_ll/choose11.jpg","2","24","red","0.5","0.5","0.5","w","",""
"animation","408","460535","0.0-5.0-2.201","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","24","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":50},{""stimulus"":""img/red_lw/2.jpg"",""time"":110},{""stimulus"":""img/red_lw/3.jpg"",""time"":157},{""stimulus"":""img/red_lw/4.jpg"",""time"":203},{""stimulus"":""img/red_lw/5.jpg"",""time"":265},{""stimulus"":""img/red_lw/6.jpg"",""time"":312},{""stimulus"":""img/red_lw/7.jpg"",""time"":357},{""stimulus"":""img/red_lw/8.jpg"",""time"":404},{""stimulus"":""img/red_lw/9.jpg"",""time"":465},{""stimulus"":""img/red_lw/10.jpg"",""time"":511},{""stimulus"":""img/red_lw/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","409","460749","0.0-5.0-1.202","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","214","","","","choice","","","img/red_lw/choose11.jpg","1","23","green","0.5","0.5","0.5","w","",""
"animation","410","461354","0.0-5.0-2.202","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","23","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":111},{""stimulus"":""img/green_ww/3.jpg"",""time"":157},{""stimulus"":""img/green_ww/4.jpg"",""time"":204},{""stimulus"":""img/green_ww/5.jpg"",""time"":265},{""stimulus"":""img/green_ww/6.jpg"",""time"":312},{""stimulus"":""img/green_ww/7.jpg"",""time"":358},{""stimulus"":""img/green_ww/8.jpg"",""time"":404},{""stimulus"":""img/green_ww/9.jpg"",""time"":466},{""stimulus"":""img/green_ww/10.jpg"",""time"":513},{""stimulus"":""img/green_ww/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","411","461885","0.0-5.0-1.203","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","531","","","","choice","","","img/green_ww/choose11.jpg","1","22","green","0.5","0.5","0.5","w","",""
"animation","412","462496","0.0-5.0-2.203","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","22","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":102},{""stimulus"":""img/green_ww/3.jpg"",""time"":164},{""stimulus"":""img/green_ww/4.jpg"",""time"":210},{""stimulus"":""img/green_ww/5.jpg"",""time"":256},{""stimulus"":""img/green_ww/6.jpg"",""time"":302},{""stimulus"":""img/green_ww/7.jpg"",""time"":364},{""stimulus"":""img/green_ww/8.jpg"",""time"":411},{""stimulus"":""img/green_ww/9.jpg"",""time"":457},{""stimulus"":""img/green_ww/10.jpg"",""time"":504},{""stimulus"":""img/green_ww/11.jpg"",""time"":565}]","[]"
"image-keyboard-response","413","462829","0.0-5.0-1.204","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","332","","","","choice","","","img/green_ww/choose11.jpg","1","21","green","0.5","0.5","0.5","l","",""
"animation","414","463439","0.0-5.0-2.204","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","21","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":101},{""stimulus"":""img/green_lw/3.jpg"",""time"":163},{""stimulus"":""img/green_lw/4.jpg"",""time"":209},{""stimulus"":""img/green_lw/5.jpg"",""time"":255},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":364},{""stimulus"":""img/green_lw/8.jpg"",""time"":401},{""stimulus"":""img/green_lw/9.jpg"",""time"":452},{""stimulus"":""img/green_lw/10.jpg"",""time"":503},{""stimulus"":""img/green_lw/11.jpg"",""time"":564}]","[]"
"image-keyboard-response","415","463811","0.0-5.0-1.205","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","371","","","","choice","","","img/green_lw/choose11.jpg","1","20","green","0.5","0.5","0.5","l","",""
"animation","416","464426","0.0-5.0-2.205","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","20","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":106},{""stimulus"":""img/green_lw/3.jpg"",""time"":153},{""stimulus"":""img/green_lw/4.jpg"",""time"":215},{""stimulus"":""img/green_lw/5.jpg"",""time"":260},{""stimulus"":""img/green_lw/6.jpg"",""time"":307},{""stimulus"":""img/green_lw/7.jpg"",""time"":353},{""stimulus"":""img/green_lw/8.jpg"",""time"":415},{""stimulus"":""img/green_lw/9.jpg"",""time"":461},{""stimulus"":""img/green_lw/10.jpg"",""time"":507},{""stimulus"":""img/green_lw/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","417","464805","0.0-5.0-1.206","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","379","","","","choice","","","img/green_lw/choose11.jpg","1","19","green","0.5","0.5","0.5","l","",""
"animation","418","465414","0.0-5.0-2.206","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","19","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":162},{""stimulus"":""img/green_lw/4.jpg"",""time"":209},{""stimulus"":""img/green_lw/5.jpg"",""time"":256},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":363},{""stimulus"":""img/green_lw/8.jpg"",""time"":409},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":502},{""stimulus"":""img/green_lw/11.jpg"",""time"":564}]","[]"
"image-keyboard-response","419","465731","0.0-5.0-1.207","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","317","","","","choice","","","img/green_lw/choose11.jpg","1","18","green","0.5","0.5","0.5","l","",""
"animation","420","466342","0.0-5.0-2.207","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","18","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":101},{""stimulus"":""img/green_lw/3.jpg"",""time"":163},{""stimulus"":""img/green_lw/4.jpg"",""time"":209},{""stimulus"":""img/green_lw/5.jpg"",""time"":256},{""stimulus"":""img/green_lw/6.jpg"",""time"":302},{""stimulus"":""img/green_lw/7.jpg"",""time"":364},{""stimulus"":""img/green_lw/8.jpg"",""time"":411},{""stimulus"":""img/green_lw/9.jpg"",""time"":457},{""stimulus"":""img/green_lw/10.jpg"",""time"":503},{""stimulus"":""img/green_lw/11.jpg"",""time"":565}]","[]"
"image-keyboard-response","421","466717","0.0-5.0-1.208","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","374","","","","choice","","","img/green_lw/choose11.jpg","2","17","red","0.5","0.5","0.5","l","",""
"animation","422","467332","0.0-5.0-2.208","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","17","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":58},{""stimulus"":""img/red_ll/2.jpg"",""time"":104},{""stimulus"":""img/red_ll/3.jpg"",""time"":166},{""stimulus"":""img/red_ll/4.jpg"",""time"":212},{""stimulus"":""img/red_ll/5.jpg"",""time"":259},{""stimulus"":""img/red_ll/6.jpg"",""time"":305},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":413},{""stimulus"":""img/red_ll/9.jpg"",""time"":460},{""stimulus"":""img/red_ll/10.jpg"",""time"":507},{""stimulus"":""img/red_ll/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","423","467645","0.0-5.0-1.209","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","312","","","","choice","","","img/red_ll/choose11.jpg","2","16","red","0.5","0.5","0.5","w","",""
"animation","424","468261","0.0-5.0-2.209","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","16","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":59},{""stimulus"":""img/red_lw/2.jpg"",""time"":105},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":214},{""stimulus"":""img/red_lw/5.jpg"",""time"":261},{""stimulus"":""img/red_lw/6.jpg"",""time"":307},{""stimulus"":""img/red_lw/7.jpg"",""time"":353},{""stimulus"":""img/red_lw/8.jpg"",""time"":415},{""stimulus"":""img/red_lw/9.jpg"",""time"":462},{""stimulus"":""img/red_lw/10.jpg"",""time"":508},{""stimulus"":""img/red_lw/11.jpg"",""time"":554}]","[]"
